did,6,"['Why Did I Get Married Too?', 'Why Did I Get Married?', 'I Know What You Did Last Summer', 'When Did You Last See Your Father?', 'Did You Hear About the Morgans?', 'I Still Know What You Did Last Summer']"
die,15,"['Die Salzm\xc3\xa4nner von Tibet', 'A Good Day to Die Hard', 'Live Free or Die Hard', 'Die Siebtelbauern', 'Die Geschichte vom weinenden Kamel', 'Die Macht der Bilder: Leni Riefenstahl', 'Never Die Alone', 'Die gro\xc3\x9fe Stille', 'John Tucker Must Die', 'Romeo Must Die', 'To Die For', 'Die Another Day', 'Die Hard with a Vengeance', ""Get Rich or Die Tryin'"", 'A Million Ways to Die in the West']"
limey,1,['The Limey']
travels,2,"['Beats, Rhymes & Life: The Travels of a Tribe Called Quest', ""Gulliver's Travels""]"
dit,1,['Lila dit \xc3\xa7a']
lantana,1,['Lantana']
unexpected,2,"['Birdman or (The Unexpected Virtue of Ignorance)', 'The Hobbit: An Unexpected Journey']"
villa,1,['Up at the Villa']
camelot,1,['Quest for Camelot']
hazzard,1,['The Dukes of Hazzard']
run,9,"['See Spot Run', 'Run, Fatboy, Run', 'Hit and Run', 'Nowhere to Run', 'Run Lola Run', 'Run All Night', 'The Run of the Country', 'Home Run', 'Chicken Run']"
rappaport,1,"[""I'm Not Rappaport""]"
sordid,1,['Sordid Lives']
resurgence,1,['Independence Day: Resurgence']
fistful,1,['The King of Kong: A Fistful of Quarters']
indochine,1,['Indochine']
lennon,1,['The U.S. vs. John Lennon']
international,2,"['Austin Powers: International Man of Mystery', 'The International']"
runnings,1,['Cool Runnings']
bandwagon,1,['Bandwagon']
tibet,2,"['Die Salzm\xc3\xa4nner von Tibet', 'Seven Years in Tibet']"
guardian,2,"['Guardian Angel', 'The Guardian']"
mr,1,['Mr 3000']
stallion,2,"['Spirit: Stallion of the Cimarron', 'The Young Black Stallion']"
french,2,"['French Kiss', 'French Twist']"
capitalism:,1,['Capitalism: A Love Story']
wait,1,"[""Can't Hardly Wait""]"
alto,1,['Palo Alto']
genisys,1,['Terminator Genisys']
maguire,1,['Jerry Maguire']
bol,2,"['Bol Bachchan', 'Bol']"
bon,1,['Bon voyage']
priceless,1,['Priceless']
bob,3,"['Bob Roberts', 'Jay and Silent Bob Strike Back', 'Sick: The Life & Death of Bob Flanagan, Supermasochist']"
margot,2,"['Margot at the Wedding', 'Queen Margot']"
teenage,5,"['Confessions of a Teenage Drama Queen', 'Teenage Mutant Ninja Turtles', 'Teenage Mutant Ninja Turtles: Out of the Shadows', 'Teenage Mutant Ninja Turtles III', 'The Diary of a Teenage Girl']"
treasure,4,"['Muppet Treasure Island', 'Treasure Planet', 'Kumiko, the Treasure Hunter', 'National Treasure']"
patriots,1,['Patriots Day']
nueba,2,"['Nueba Yol 3: Bajo la nueva ley', 'Nueba Yol']"
everybody,2,"['Everybody Wants to Be Italian', 'Everybody Wants Some!!']"
ayn,1,['Ayn Rand: A Sense of Life']
visit,1,['The Visit']
insider,1,['The Insider']
nueva,1,['Nueba Yol 3: Bajo la nueva ley']
vous,1,['Apr\xc3\xa8s Vous']
sharing,1,['Thanks for Sharing']
labyrinth,2,"['Im Labyrinth des Schweigens', ""Pan's Labyrinth""]"
india,1,['Chak de! India']
olive,1,['Through the Olive Trees']
amelia,1,['Amelia']
capturing,1,['Capturing the Friedmans']
fly,3,"['Fly Away Home', 'Fly Me to the Moon 3D', 'Turtles Can Fly']"
f***ed,1,['Totally F***ed Up']
tokyo,4,"['Tokyo Godfathers', 'Tokyo Sonata', 'Tokyo Decadence', 'The Fast and the Furious: Tokyo Drift']"
bopha!,1,['Bopha!']
soul,10,"['Soul Surfer', 'Soul Food', 'Thunder Soul', 'Soul Kitchen', 'Soul Survivors', 'Soul Plane', ""America's Heart & Soul"", 'Soul Power', 'Soul Men', 'My Soul to Take']"
soup,2,"['Tortilla Soup', 'In the Soup']"
sour,1,['Sour Grapes']
switchback,1,['Switchback']
making,1,"[""The Making of '...And God Spoke'""]"
bites,2,"['Man Bites Dog', 'Reality Bites']"
deceased,1,['A Friend of the Deceased']
lords,2,"['Lords of Dogtown', 'The Lords of Salem']"
crazy,9,"['Crazy in Alabama', 'Crazy Horse', 'Crazy Love', 'Still Crazy', 'Crazy Heart', 'Eight Crazy Nights', 'Drive Me Crazy', 'You So Crazy', 'Like Crazy']"
confused,1,['Dazed and Confused']
agent,6,"['Agent Vinod', 'Agent Cody Banks 2: Destination London', 'Bonhoeffer: Agent of Grace', 'Hitman: Agent 47', 'The Station Agent', 'Agent Cody Banks']"
ataserti,1,['Shekvarebuli kulinaris ataserti retsepti']
guy:,1,['Larry the Cable Guy: Health Inspector']
dennis,1,['Dennis the Menace']
pink,4,"['Touch of Pink', 'Son of the Pink Panther', 'The Pink Panther 2', 'The Pink Panther']"
steve,7,"['Adam & Steve', 'The Life Aquatic with Steve Zissou', 'Steve Jobs: The Man in the Machine', 'Steve Jobs', ""Steve Harvey: Don't Trip... He Ain't Through with Me Yet"", 'The Tao of Steve', 'All About Steve']"
pina,1,['Pina']
mid-august,1,['Mid-August Lunch']
interrupters,1,['The Interrupters']
till,3,"['From Dusk Till Dawn', 'The Untold Story of Emmett Louis Till', 'Till Human Voices Wake Us']"
sunday,5,"['First Sunday', 'Sunday', 'Gloomy Sunday', 'Any Given Sunday', 'Bloody Sunday']"
raye,1,['Raye makhfi']
pure,2,"['A Pure Formality', 'Pure Country']"
persuasion,2,"['Persuasion', 'Pretty Persuasion']"
map,3,"['Map of the Human Heart', 'A Map of the World', 'Off the Map']"
mat,1,['Beyond the Mat']
may,4,"['The First Monday in May', 'Martha Marcy May Marlene', 'What Dreams May Come', 'May']"
max,5,"['Max', 'Max Steel', ""Max Keeble's Big Move"", 'Michael Jordan to the Max', 'Max Payne']"
mac,1,['Mac']
mad,9,"['Mad City', 'Mad Money', 'Mad Max: Fury Road', 'Mad About You', 'Diary of a Mad Black Woman', 'Mad Hot Ballroom', 'Mad Dog and Glory', 'Mad Dog Time', 'Mad Love']"
mai,1,['De Mai t\xc3\xadnh']
guys,5,"['Knockaround Guys', 'The Other Guys', 'The Nice Guys', 'Enron: The Smartest Guys in the Room', 'Stand Up Guys']"
mal,1,['La fleur du mal']
man,95,"['A Man in Uniform', 'The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby', 'The Ladies Man', 'Man on the Train', 'The Man Who Knew Too Little', 'Cinderella Man', 'Grizzly Man', 'Yes Man', 'Dead Man Walking', 'The Sixth Man', 'Demolition Man', 'Eat Drink Man Woman', 'Trust the Man', 'The Perfect Man', 'A Man Apart', 'A Serious Man', 'Irrational Man', 'Think Like a Man Too', 'The Best Man', 'Iron Man Three', 'The Wicker Man', 'Company Man', 'Iron Man 2', 'Iron Man', 'Encino Man', 'The Man', 'Last Man Standing', 'En man som heter Ove', 'A Single Man', 'Dead Man', 'The Minus Man', 'The Man in 3B', 'Holy Man', 'Swiss Army Man', 'Wild Man Blues', 'Hollow Man', 'The Gingerbread Man', 'I Love You, Man', 'Memoirs of an Invisible Man', 'Man of Steel', 'Delivery Man', 'Ip Man 2', ""Leonard Cohen: I'm Your Man"", 'Searching for Sugar Man', 'Man cheng jin dai huang jin jia', ""She's the Man"", 'Solitary Man', 'Deli Man', 'Man on Fire', 'A Most Wanted Man', 'The Railway Man', 'Think Like a Man', 'Inside Man', 'Dead Man Down', 'The Man Who Cried', 'Yip Man 3', 'The Family Man', 'The Extra Man', 'The Meteor Man', 'Medicine Man', 'The Man Without a Past', 'The Best Man Holiday', 'Steve Jobs: The Man in the Machine', 'The Man Who Knew Infinity', 'Man of the House', 'A Man of No Importance', 'The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers', 'Best Man in Grass Creek', 'Dead Man on Campus', 'The Man from U.N.C.L.E.', 'Man Bites Dog', 'Cemetery Man', 'Austin Powers: International Man of Mystery', 'Man of the Year', ""The Man Who Wasn't There"", 'Man Trouble', 'The Weather Man', 'Man on the Moon', 'Lawnmower Man 2: Beyond Cyberspace', 'The Lawnmower Man', 'A Good Man in Africa', 'The Man with the Iron Fists', 'The November Man', 'The Man in the Iron Mask', 'Bicentennial Man', 'Man on a Ledge', 'Man on Wire', 'The Man from Elysian Fields', 'Renaissance Man', 'Winnebago Man', 'The 100 Year-Old Man Who Climbed Out the Window and Disappeared', 'Cirque du Soleil: Journey of Man', 'The Man Without a Face', 'When a Man Loves a Woman', 'The Glimmer Man']"
poseidon,1,['Poseidon']
waist,1,['Waist Deep']
johnson,1,['Johnson Family Vacation']
maybe,2,"['Maybe... Maybe Not', 'Definitely, Maybe']"
tale,20,"['A Tale of Love and Darkness', 'Tall Tale', 'Shark Tale', 'Keep the River on Your Right: A Modern Cannibal Tale', 'Gigantic (A Tale of Two Johns)', 'Arctic Tale', 'Dolphin Tale', ""A Summer's Tale"", 'A Christmas Tale', ""A Midwinter's Tale"", 'Kama Sutra: A Tale of Love', 'The Tale of the Princess Kaguya', 'A Tale of Winter', ""Squanto: A Warrior's Tale"", 'Dolphin Tale 2', 'A Bronx Tale', ""A Knight's Tale"", 'In the Name of the King: A Dungeon Siege Tale', 'The Tale of Despereaux', 'Autumn Tale']"
switch,1,['The Switch']
jail,1,['Madea Goes to Jail']
silence,4,"['Silence', 'Dead Silence', 'Le silence de Lorna', 'Beyond Silence']"
african,1,['African Cats']
basket,1,['The Basket']
tall,4,"['You Will Meet a Tall Dark Stranger', 'When the Game Stands Tall', 'Tall Tale', 'Walking Tall']"
talk,8,"['Something to Talk About', 'Never Talk to Strangers', 'Talk to Her', ""I Don't Want to Talk About It"", 'Straight Talk', ""Let's Talk About Sex"", 'We Need to Talk About Kevin', 'Talk to Me']"
5x2,1,['5x2']
shoes,1,['In Her Shoes']
rings:,3,"['The Lord of the Rings: The Return of the King', 'The Lord of the Rings: The Two Towers', 'The Lord of the Rings: The Fellowship of the Ring']"
impostors,1,['The Impostors']
lyric,1,"[""Jason's Lyric""]"
terrace,1,['Lakeview Terrace']
pitch,4,"['Fever Pitch', 'Pitch Perfect', 'Pitch Black', 'Pitch Perfect 2']"
irene,2,"['Irene in Time', 'Me, Myself & Irene']"
police,4,"['Police Story 3: Supercop', 'Police Story 4: First Strike', 'Police Academy: Mission to Moscow', 'Team America: World Police']"
thank,2,"['Thank You for Smoking', 'Thank You']"
supermasochist,1,"['Sick: The Life & Death of Bob Flanagan, Supermasochist']"
"months,",1,"['4 Months, 3 Weeks and 2 Days']"
maid,2,"['The Maid', 'Maid in Manhattan']"
fright,1,['Fright Night']
crypt:,1,['Tales from the Crypt: Demon Knight']
ours,1,"['Yours, Mine & Ours']"
main,5,"['Main Prem Ki Diwani Hoon', 'State and Main', 'Main Tera Hero', 'Ek Main Aur Ekk Tu', 'Main Aurr Mrs Khanna']"
conquest,1,['1492: Conquest of Paradise']
texas,8,"['Dancer, Texas Pop. 81', 'The Texas Chainsaw Massacre: The Beginning', 'Texas Chainsaw Massacre: The Next Generation', 'Texas Rangers', 'Happy, Texas', 'Walker, Texas Ranger', 'Texas Chainsaw 3D', 'The Texas Chainsaw Massacre']"
ya-ya,1,['Divine Secrets of the Ya-Ya Sisterhood']
kids:,1,['Spy Kids: All the Time in the World in 4D']
rookie,2,"['Rookie of the Year', 'The Rookie']"
cadieux...,1,['Laura Cadieux... la suite']
tucker,2,"['Tucker and Dale vs Evil', 'John Tucker Must Die']"
lunch,1,['Mid-August Lunch']
touching,1,['Touching the Void']
safari,1,['Wild Safari 3D']
killed,3,"['I Know Who Killed Me', 'No One Killed Jessica', 'Who Killed the Electric Car?']"
jaan-e-mann:,1,"[""Jaan-E-Mann: Let's Fall in Love... Again""]"
arrows,1,['Crooked Arrows']
47,2,"['47 Ronin', 'Hitman: Agent 47']"
trainwreck,1,['Trainwreck']
rock,10,"[""Tie-died: Rock 'n Roll's Most Deadicated Fans"", 'The Flintstones in Viva Rock Vegas', 'Rock the Kasbah', 'Cradle Will Rock', 'Rock Star', 'School of Rock', 'Rock of Ages', 'The Rock', 'Red Rock West', 'Detroit Rock City']"
foxfire,1,['Foxfire']
elephants,1,['Water for Elephants']
fever,5,"['Cabin Fever', 'Fever Pitch', 'Particle Fever', 'Green Card Fever', 'Cold Fever']"
preaching,1,['Preaching to the Choir']
girl,36,"['Fat Girl', 'Lars and the Real Girl', 'The Other Boleyn Girl', 'Jersey Girl', ""The Girl Who Kicked the Hornet's Nest"", 'Kit Kittredge: An American Girl', 'Gone Girl', 'Me and Earl and the Dying Girl', 'Girl in Progress', 'Just Another Girl on the I.R.T.', 'Party Girl', 'White Girl', 'What a Girl Wants', 'The Girl Next Door', 'The Danish Girl', 'Calendar Girl', 'Birthday Girl', 'The Girl Who Played with Fire', 'Girl Most Likely', 'Girl with a Pearl Earring', 'My Girl 2', ""My Best Friend's Girl"", 'Xiu Xiu: The Sent-Down Girl', 'Tank Girl', 'The Holy Girl', 'Girl 6', 'The Girl from Paris', 'The Diary of a Teenage Girl', 'The Girl with the Dragon Tattoo', 'The Boys & Girl from County Clare', 'New Waterford Girl', 'The Good Girl', 'Janis: Little Girl Blue', ""I'm in Love with a Church Girl"", 'The Girl on the Train', 'Factory Girl']"
living,7,"['Return of the Living Dead III', 'Living Single', 'Better Living Through Circuitry', 'Living in Oblivion', 'The Living End', 'Assisted Living', 'Living Out Loud']"
jackson,2,"['Percy Jackson & the Olympians: The Lightning Thief', 'Action Jackson']"
stitch,1,['Lilo & Stitch']
sicarios,1,['La virgen de los sicarios']
monster,9,"['Party Monster', 'Monster', 'Metallica: Some Kind of Monster', 'Monster House', 'Monster in a Box', 'A Monster Calls', 'Monster Trucks', 'Money Monster', 'The Monster']"
ong-bak:,1,['Ong-Bak: The Thai Warrior']
sideways,1,['Sideways']
romano,1,['Corky Romano']
brooks,1,['Mr. Brooks']
spies,2,"['Bridge of Spies', 'OSS 117: Cairo, Nest of Spies']"
california,2,"['King of California', 'California Dreams']"
ora,1,['La doppia ora']
relax...,1,"[""Relax... It's Just Sex""]"
doug's,1,"[""Doug's 1st Movie""]"
thing,14,"['Beautiful Thing', 'Thirteen Conversations About One Thing', 'Best Worst Thing That Ever Could Have Happened...', 'A Guy Thing', 'The Next Best Thing', 'The Thing', 'That Thing You Do!', 'The Thing Called Love', 'The Last Big Thing', 'The Sweetest Thing', 'One True Thing', ""Love Don't Cost a Thing"", 'A Family Thing', 'The Thing About My Folks']"
think,5,"['Think Like a Man Too', ""Don't Think Twice"", 'I Think I Do', 'I Think I Love My Wife', 'Think Like a Man']"
first,19,"['Captain America: The First Avenger', 'First Position', 'X: First Class', 'First Sunday', 'First Knight', 'The First Monday in May', 'First Daughter', 'First Descent', 'Police Story 4: First Strike', 'First Kid', 'My First Mister', 'The First Wives Club', 'The First Grader', 'Murder in the First', '50 First Dates', 'Star Trek: First Contact', 'Pok\xc3\xa9mon: The First Movie - Mewtwo Strikes Back', 'Viruddh... Family Comes First', 'At First Sight']"
exotic,2,"['The Second Best Exotic Marigold Hotel', 'The Best Exotic Marigold Hotel']"
mahowny,1,['Owning Mahowny']
dungeons,1,['Dungeons & Dragons']
rachel,1,['Rachel Getting Married']
nativity,2,"['The Nativity Story', 'Black Nativity']"
americans,1,['My Fellow Americans']
long,9,"['The Long Kiss Goodnight', 'Such a Long Journey', 'A Very Long Engagement', ""Billy Lynn's Long Halftime Walk"", 'Mandela: Long Walk to Freedom', 'Love and Death on Long Island', 'A Love Song for Bobby Long', 'The Long Day Closes', 'Going Upriver: The Long War of John Kerry']"
carry,1,['The Wind Will Carry Us']
zindagi,2,"['Dear Zindagi', 'Zindagi Na Milegi Dobara']"
sommersby,1,['Sommersby']
boonmee,1,['Loong Boonmee raleuk chat']
little,38,"['Chicken Little', 'Little Women', '4 Little Girls', 'The Education of Little Tree', 'The Little Traitor', 'Little Indian, Big City', 'Little Odessa', 'Little Fockers', 'The Ballad of Little Jo', 'Balzac and the Little Chinese Seamstress', 'The Little Vampire', 'Stuart Little 2', 'The Little Prince', 'Stuart Little', 'Little Boy', 'The Little Rascals', 'A Little Chaos', 'Steal Big Steal Little', 'Little Voice', 'Our Little Sister', 'Little Men', 'Just a Little Harmless Sex', 'Little Secrets', ""Daddy's Little Girls"", 'Every Little Step', 'The Man Who Knew Too Little', 'Little Manhattan', 'Little Giants', 'Little Black Book', ""Huevos: Little Rooster's Egg-cellent Adventure"", 'Little Ashes', 'Little Miss Sunshine', 'Little Big League', 'Little Nicky', 'Janis: Little Girl Blue', 'Little Buddha', 'Little Children', 'A Little Princess']"
tire-larigot,1,['Mic Macs \xc3\xa0 Tire-Larigot']
immortals,1,['Immortals']
jeannette,1,['Marius and Jeannette']
eyes,11,"['The Secret in Their Eyes', 'The Life Before Her Eyes', 'Mickey Blue Eyes', 'Angel Eyes', 'The Eyes of Tammy Faye', 'Eyes Wide Shut', 'The Hills Have Eyes', 'The Hills Have Eyes II', 'Snake Eyes', 'Big Eyes', 'Open Your Eyes']"
neverland,1,['Finding Neverland']
moscow,1,['Police Academy: Mission to Moscow']
iii:,3,"['The Work and the Glory III: A House Divided', 'Hellraiser III: Hell on Earth', 'Revenge of the Nerds III: The Next Generation']"
poolhall,1,['Poolhall Junkies']
greenberg,2,"['The Life and Times of Hank Greenberg', 'Greenberg']"
10,4,"['10 Things I Hate About You', 'How to Lose a Guy in 10 Days', '10 Cloverfield Lane', '10 Years']"
13,4,"['13 Going on 30', 'Assault on Precinct 13', '13 Hours', 'Apollo 13']"
12,4,"['12 Years a Slave', 'Short Term 12', '12 Rounds', 'Brand Upon the Brain! A Remembrance in 12 Chapters']"
15,3,"['15 Minutes', '15 f\xc3\xa9vrier 1839', 'Range 15']"
warrior's,2,"[""Squanto: A Warrior's Tale"", ""The Warrior's Way""]"
17,1,['17 Again']
16,1,['16 Blocks']
18,1,['Apollo 18']
gotta,1,"[""Something's Gotta Give""]"
1:,3,"['Mesrine Part 1: Killer Instinct', 'The Book of Mormon Movie, Volume 1: The Journey', 'Puella Magi Madoka Magica the Movie Part 1: Beginnings']"
browning,1,['The Browning Version']
orgy,1,['A Good Old Fashioned Orgy']
were,5,"['When We Were Kings', 'Once Were Warriors', 'We Were Soldiers', 'Once Upon a Time... When We Were Colored', 'While You Were Sleeping']"
hoodwinked!,1,['Hoodwinked!']
furious:,1,['The Fast and the Furious: Tokyo Drift']
conspiracy,3,"['Echelon Conspiracy', 'Conspiracy Theory', 'Shadow Conspiracy']"
comedian,1,['Comedian']
pastry,1,['Kings of Pastry']
mitty,1,['The Secret Life of Walter Mitty']
hellraiser,1,['Hellraiser III: Hell on Earth']
pebble,1,['The Pebble and the Penguin']
kevin,4,"['Kevin Hart: Laugh at My Pain', 'We Need to Talk About Kevin', 'Kevin Hart: What Now?', 'Kevin Hart: Let Me Explain']"
1/3:,1,['Naked Gun 33 1/3: The Final Insult']
squad,4,"['Gangster Squad', 'Suicide Squad', 'Drop Squad', 'The Mod Squad']"
massacre:,2,"['Texas Chainsaw Massacre: The Next Generation', 'The Texas Chainsaw Massacre: The Beginning']"
beirut,1,['West Beirut']
ultimate,3,"['The Ultimate Gift', 'The Ultimate Life', 'Ultimate X: The Movie']"
200,1,['200 Cigarettes']
weiwei:,1,['Ai Weiwei: Never Sorry']
pain,2,"['Kevin Hart: Laugh at My Pain', 'Pain & Gain']"
norman,1,['Norman Lear: Just Another Version of You']
normal,1,['Leaving Normal']
iwo,1,['Letters from Iwo Jima']
"scotland,",1,"['Scotland, Pa.']"
paid,1,['Paid in Full']
assault,1,['Assault on Precinct 13']
beth,1,"['I Love You, Beth Cooper']"
queens,1,['Nine Queens']
filly,1,['Filly Brown']
fille,6,"['La fille du puisatier', ""La fille de d'Artagnan"", 'La fille sur le pont', 'La fille coup\xc3\xa9e en deux', 'La fille de Monaco', 'La fille seule']"
zameen,1,['Taare Zameen Par']
cybill,1,['Cybill']
shop,3,"['A Woman, a Gun and a Noodle Shop', 'Exit Through the Gift Shop', 'Beauty Shop']"
shot,2,"['The Last Shot', 'I Shot Andy Warhol']"
shou,2,"['Tui shou', 'Fen shou da shi']"
show,10,"['The Larry Sanders Show', 'Best in Show', 'Quiz Show', 'Show Me Love', 'The Ben Stiller Show', 'The Tonight Show with Jay Leno', 'The Truman Show', 'The Show', 'Hair Show', 'The Drew Carey Show']"
helena,1,['Boxing Helena']
shoe,1,['Red Shoe Diaries']
winter...,1,"['Spring, Summer, Fall, Winter... and Spring']"
corner,1,['Red Corner']
killer:,1,['Killer: A Journal of Murder']
noël?,1,"[""Y'aura t'il de la neige \xc3\xa0 No\xc3\xabl?""]"
feng,2,"['Lan feng zheng', 'Feng yue']"
dick,2,"['Fun with Dick and Jane', 'Dick']"
enough,4,"['Enough', 'World and Time Enough', 'The World Is Not Enough', 'Enough Said']"
black,36,"['Fade to Black', 'Black Swan', 'The Young Black Stallion', 'Black or White', 'Black Snake Moan', 'Black Sea', 'Black Cat, White Cat', 'Fifty Shades of Black', 'Men in Black 3', 'Black Dynamite', 'The Black Panthers: Vanguard of the Revolution', 'Black Knight', 'Black & White', 'Catfish in Black Bean Sauce', 'Pirates of the Caribbean: The Curse of the Black Pearl', 'Black Mass', 'Black Hawk Down', 'Men in Black', 'Fear of a Black Hat', 'Black Sheep', 'Meet Joe Black', 'Pitch Black', 'Black Christmas', 'Black Dog', 'The Woman in Black 2: Angel of Death', 'Diary of a Mad Black Woman', 'The Black Dahlia', 'Code Black', 'Black Book', 'Little Black Book', 'Men in Black II', 'Black Beauty', 'The Black Power Mixtape 1967-1975', 'The Woman in Black', 'Black Nativity', 'Black']"
chappelle's,1,"[""Dave Chappelle's Block Party""]"
moreau,1,['The Island of Dr. Moreau']
besharam,1,['Besharam']
get,19,"['It Might Get Loud', ""Big Girls Don't Cry... They Get Even"", 'The Closer You Get', 'The Way We Get By', 'Even Cowgirls Get the Blues', ""Let's Get Married"", 'Get Carter', 'Get on the Bus', 'Why Did I Get Married Too?', ""Get Rich or Die Tryin'"", 'Get on Up', 'Get Real', 'Get Low', 'Get Him to the Greek', 'Why Did I Get Married?', 'Get Over It', 'Get Hard', 'Get Smart', 'Get Shorty']"
hostage,1,['Hostage']
stomp,2,"['Pulse: A Stomp Odyssey', 'Stomp the Yard']"
bulli:,1,['El Bulli: Cooking in Progress']
repo,1,['Repo Men']
killers,3,"['The Replacement Killers', 'Killers', 'Natural Born Killers']"
parti...,1,"[""Depuis qu'Otar est parti...""]"
u.s.a.,1,['Herman U.S.A.']
dillagi,1,['Dillagi']
morning,2,"['Morning Light', 'Morning Glory']"
miles,3,"['Riding Alone for Thousands of Miles', 'Miles Ahead', '3000 Miles to Graceland']"
miley,1,['Hannah Montana & Miley Cyrus: Best of Both Worlds Concert']
boleyn,1,['The Other Boleyn Girl']
seas,1,['Sinbad: Legend of the Seven Seas']
j.,1,['J. Edgar']
calendar,2,"['Calendar Girls', 'Calendar Girl']"
wonder,4,"['The Wonder of It All', 'To the Wonder', 'Wonder Boys', ""Mr. Magorium's Wonder Emporium""]"
tricker,1,['The Return of Tommy Tricker']
giulio,1,['Il divo - La spettacolare vita di Giulio Andreotti']
parental,1,['Parental Guidance']
behind,2,"['Left Behind', 'Behind Enemy Lines']"
diamonds,1,['Diamonds']
reading,1,['Burn After Reading']
across,2,"['Across the Universe', 'Across the Sea of Time']"
august,1,['August Rush']
parent,1,['The Parent Trap']
kool,1,"[""Magic Trip: Ken Kesey's Search for a Kool Place""]"
jt,1,['Author: The JT LeRoy Story']
ju,1,['The Story of Qiu Ju']
slingshot,1,['The Slingshot']
killing,4,"['The Act of Killing', 'Killing Zoe', 'Batman: The Killing Joke', 'Killing Them Softly']"
tui,1,['Tui shou']
chacha,1,['Raju Chacha']
jo,2,"['Har Dil Jo Pyar Karega...', 'The Ballad of Little Jo']"
ji,2,"['Wu ji', 'Ni na bian ji dian']"
whisperer,1,['The Horse Whisperer']
je,2,"[""Paris, je t'aime"", ""Il y a longtemps que je t'aime""]"
tub,2,"['Hot Tub Time Machine', 'Hot Tub Time Machine 2']"
dates,3,"['20 Dates', '50 First Dates', 'Mike and Dave Need Wedding Dates']"
z,3,"['Dragon Ball Z: Doragon b\xc3\xb4ru Z - Kami to Kami', ""Dragon Ball Z: Doragon b\xc3\xb4ru Z - Fukkatsu no 'F'"", 'World War Z']"
amandla!,1,['Amandla! A Revolution in Four Part Harmony']
tuck,1,['Tuck Everlasting']
tour,1,['The End of the Tour']
tout,2,"['\xc3\x80 la folie... pas du tout', '\xc3\x80 Tout de Suite']"
guardians,2,"['Rise of the Guardians', 'Guardians of the Galaxy']"
tum,1,['Hum Tum']
lumumba,1,['Lumumba']
among,3,"['Among Giants', 'A Walk Among the Tombstones', 'A Stranger Among Us']"
firewall,1,['Firewall']
pacifier,1,['The Pacifier']
clockwatchers,1,['Clockwatchers']
custody,1,['In Custody']
arts,1,['Liberal Arts']
underworld,1,['Underworld']
turtle:,1,['Turtle: The Incredible Journey']
chambon,1,['Mademoiselle Chambon']
mars,6,"['Mars Needs Moms', 'Mars Attacks!', 'Roving Mars', 'Ghosts of Mars', 'Veronica Mars', 'Mission to Mars']"
borders,1,['Beyond Borders']
l'assedio,1,"[""L'assedio""]"
mary,5,"['Mary Kom', ""There's Something About Mary"", 'Cotton Mary', 'Mary Reilly', ""Mary Shelley's Frankenstein""]"
odyssea,1,['To vlemma tou Odyssea']
3000:,1,['Mystery Science Theater 3000: The Movie']
786,1,['Khiladi 786']
topsy-turvy,1,['Topsy-Turvy']
wake,3,"['Till Human Voices Wake Us', 'A Wake in Providence', 'Wake Up Sid']"
hardcore,2,"['American Hardcore', 'Hardcore Henry']"
odyssey,3,"['Pulse: A Stomp Odyssey', 'Billabong Odyssey', 'Theremin: An Electronic Odyssey']"
captivity,1,['Captivity']
sound,5,"['Sound of My Voice', 'Touch the Sound: A Sound Journey with Evelyn Glennie', 'A Sound of Thunder', 'Sound City', 'Sound and Fury']"
diviner,1,['The Water Diviner']
klaus,1,['Mein liebster Feind - Klaus Kinski']
turtles,3,"['Teenage Mutant Ninja Turtles', 'Teenage Mutant Ninja Turtles III', 'Turtles Can Fly']"
i.o.u.s.a.,1,['I.O.U.S.A.']
geronimo,1,['Geronimo']
ratchet,1,['Ratchet & Clank']
x-files,1,['The X-Files']
coco,2,"['Coco Chanel & Igor Stravinsky', 'Coco Before Chanel']"
stepfather,1,['The Stepfather']
margin,1,['Margin Call']
riding:,1,['Red Riding: The Year of Our Lord 1980']
t-rex:,1,['T-Rex: Back to the Cretaceous']
coffee,2,"['A Coffee in Berlin', 'Coffee and Cigarettes']"
marcel,1,"[""Marcel Proust's Time Regained""]"
sleeping,2,"['Sleeping with Other People', 'While You Were Sleeping']"
middle,2,"['Middle Men', 'Middle School: The Worst Years of My Life']"
unwritten,1,['Joe Strummer: The Future Is Unwritten']
sahara,1,['Sahara']
grimsby,1,['The Brothers Grimsby']
par,1,['Taare Zameen Par']
pas,2,"[""J'ai pas sommeil"", '\xc3\x80 la folie... pas du tout']"
(who,1,['Va Savoir (Who Knows?)']
harsh,1,['Harsh Times']
doctor,4,"['Doctor Dolittle', 'The German Doctor', 'The Imaginarium of Doctor Parnassus', 'Doctor Strange']"
pay,1,['Pay It Forward']
same,1,['Under the Same Moon']
paa,1,['Paa']
heartbreak,1,['The Heartbreak Kid']
speech,1,"[""The King's Speech""]"
o'brien,1,"[""Conan O'Brien Can't Stop""]"
hecho,1,['Hecho en M\xc3\xa9xico']
pan,3,"['Pan', 'Wo bu shi Pan Jin Lian', 'Peter Pan']"
pao,2,"['Lao pao er', 'Pao Da Shuang Deng']"
jeffrey,1,['Jeffrey']
oil,1,"[""Lorenzo's Oil""]"
billabong,1,['Billabong Odyssey']
companion,2,"['A Prairie Home Companion', 'Darling Companion']"
kubo,1,['Kubo and the Two Strings']
